GEOID	BORO	TUID	DIST_ROADBED	DIST_BLDG_HGHT	TYPE
360470084003004	Brooklyn	20130701020823	97.00577324	4.655695	d
360470085003004	Brooklyn	20130701030342	13.67249657	3.127476	d
360470090001003	Brooklyn	20130701010359	8.611415317	3.833244	d
360470090002002	Brooklyn	20130701026132	25.40028891	3.94605	d
360470090002002	Brooklyn	20130701026183	15.04421026	3.94605	d
360470090002002	Brooklyn	20130701030452	35.15422634	3.94605	d
360470092001000	Brooklyn	20130701023601	0	4.379929	d
360470092001000	Brooklyn	20130701025643	0	4.379929	d
360470092001000	Brooklyn	20130701025769	0	4.379929	d
360470094001000	Brooklyn	20130701002430	0	4.060922	d
360470098004000	Brooklyn	20130701000259	0	5.701508	d
360470101001001	Brooklyn	20130701023629	0	3.971834	d
360470101002000	Brooklyn	20130701024466	92.76600774	2.145407	d
360470101002003	Brooklyn	20130701013023	23.8632104	5.502472	d
360470101003005	Brooklyn	20130701024251	19.69376745	4.891626	d
360470104001001	Brooklyn	20130701016996	78.292072	3.875724	d
360470104003001	Brooklyn	20130701025210	98.11791062	3.686971	d
360470106003000	Brooklyn	20130701007638	30.93972294	3.623599	d
360470108002001	Brooklyn	20130701005012	6.593539284	3.81665	d
360470112004000	Brooklyn	20130701043016	4.388542462	5.396857	d
360470114001002	Brooklyn	20130701020340	94.16804555	10.047392	d
360470114003000	Brooklyn	20130701002767	0	4.832432	d
360470114003000	Brooklyn	20130701027497	2.962692301	4.832432	d
360470114003001	Brooklyn	20130701008073	0	7.994215	d
360470114003001	Brooklyn	20130701023434	8.461700474	7.994215	d
360470116001002	Brooklyn	20130701019769	7.51742346	3.410044	d
360470117001002	Brooklyn	20130701004473	18.15981529	5.685396	d
360470117001003	Brooklyn	20130701014355	5.388927028	3.268048	d
360470117002001	Brooklyn	20130701029853	0	3.830842	d
360470117002002	Brooklyn	20130701008912	16.98727619	4.23893	d
360470117003002	Brooklyn	20130701024173	14.14363494	3.201731	d
360470118002004	Brooklyn	20130701006106	11.26914657	2.994245	d
360470119001010	Brooklyn	20130701013982	9.141944071	5.434792	d
360470119001022	Brooklyn	20130701027821	0	4.577004	d
360470119002000	Brooklyn	20130701007622	0	4.968786	d
360470119002000	Brooklyn	20130701014046	50.55738801	4.968786	d
360470119002000	Brooklyn	20130701023329	0	4.968786	d
360470119002002	Brooklyn	20130701039480	0	2.191993	d
360470119002003	Brooklyn	20130701023441	0	4.799942	d
360470119002009	Brooklyn	20130701022862	0	4.092741	d
360470119002010	Brooklyn	20130701000391	45.30475338	4.523661	d
360470119003000	Brooklyn	20130701025040	12.7097677	2.157243	d
360470119003000	Brooklyn	20130701030325	0	2.157243	d
360470119003005	Brooklyn	20130701027265	1.183467581	3.029728	d
360470121001003	Brooklyn	20130701021325	79.47956656	4.092111	d
360470122001000	Brooklyn	20130701014260	0	5.064542	d
360470122003000	Brooklyn	20130701008548	0	3.423811	d
360470126002004	Brooklyn	20130701028033	0	3.482617	d
360470127001000	Brooklyn	20130701020177	22.1925246	4.853581	d
360470127001001	Brooklyn	20130701026115	0	4.353103	d
360470127002000	Brooklyn	20130701023292	67.51045244	4.629089	d
360470127002000	Brooklyn	20130701028488	12.32199917	4.629089	d
360470127002004	Brooklyn	20130701005633	0	7.279126	d
360470127003000	Brooklyn	20130701012771	0	4.328029	d
360470129011001	Brooklyn	20130701006403	6.180902934	2.63131	d
360470129011001	Brooklyn	20130701019945	23.32058378	2.63131	d
360470129011001	Brooklyn	20130701020120	0.7856604645	2.63131	d
360470129011001	Brooklyn	20130701029560	0	2.63131	d
360470129011003	Brooklyn	20130701026438	0	4.598156	d
360470129011004	Brooklyn	20130701025918	23.19839759	4.966243	d
360470129012000	Brooklyn	20130701020847	0	4.42718	d
360470129012001	Brooklyn	20130701009576	0	4.523215	d
360470129013002	Brooklyn	20130701014181	2.360260571	3.417505	d
360470129013002	Brooklyn	20130701014732	13.77679966	3.417505	d
360470129022000	Brooklyn	20130701000437	5.690493354	0.96666	d
360470129022001	Brooklyn	20130701004950	0.4282046105	5.777575	d
360470129022001	Brooklyn	20130701029694	0	5.777575	d
360470129022002	Brooklyn	20130701021401	0	4.333242	d
360470129023001	Brooklyn	20130701030542	42.77833617	7.334178	d
360470130004002	Brooklyn	20130701012644	0	5.041786	d
360470131001000	Brooklyn	20130701029751	0	4.973067	d
360470131004000	Brooklyn	20130701003876	26.66628758	4.801534	d
360470131004001	Brooklyn	20130701002610	0	4.524899	d
360470132002002	Brooklyn	20130701008339	0	3.229364	d
360470133001000	Brooklyn	20130701010033	0	4.912972	d
360470133001001	Brooklyn	20130701003608	0	4.79508	d
360470133002000	Brooklyn	20130701005430	16.15383275	5.159755	d
360470133003000	Brooklyn	20130701022936	0	5.142705	d
360470133003000	Brooklyn	20130701030435	0	5.142705	d
360470133004001	Brooklyn	20130701009014	23.2993638	4.848723	d
360470134002002	Brooklyn	20130701005459	0	3.849309	d
360470134003003	Brooklyn	20130701024353	0	2.701696	d
360470135002000	Brooklyn	20130701023796	91.96199638	0.04943	d
360470135002000	Brooklyn	20130701025604	0	0.04943	d
360470135002001	Brooklyn	20130701000019	0	4.981639	d
360470135002001	Brooklyn	20130701000902	0	4.981639	d
360470135002001	Brooklyn	20130701009558	6.101003861	4.981639	d
360470135002001	Brooklyn	20130701026391	0	4.981639	d
360470135002003	Brooklyn	20130701026072	0	5.936395	d
360470135003000	Brooklyn	20130701004298	18.59336317	5.620631	d
360470137001000	Brooklyn	20130701004552	11.5072717	4.32017	d
360470137002000	Brooklyn	20130701010952	111.9822413	4.525783	d
360470137003000	Brooklyn	20130701003239	0	4.578907	d
360470138002001	Brooklyn	20130701026216	0	4.358441	d
360470139001000	Brooklyn	20130701000545	0	3.8819	d
360470139001000	Brooklyn	20130701014161	29.03140561	3.8819	d
360470139002000	Brooklyn	20130701030534	0	4.781646	d
360470139002001	Brooklyn	20130701028186	0	4.724071	d
360470139003001	Brooklyn	20130701023745	0	5.260128	d
360470139004000	Brooklyn	20130701007500	0	9.248541	d
360470139004000	Brooklyn	20130701007821	0	9.248541	d
360470139004000	Brooklyn	20130701023041	17.78652539	9.248541	d
360470139004001	Brooklyn	20130701000830	0	4.338572	d
360470139004001	Brooklyn	20130701010391	0	4.338572	d
360470140002004	Brooklyn	20130701029625	0	2.855279	d
360470140002007	Brooklyn	20130701014247	0	4.052144	d
360470141001001	Brooklyn	20130701014195	0	4.834603	d
360470141001002	Brooklyn	20130701001176	0	4.049016	d
360470141002000	Brooklyn	20130701004550	0	3.668065	d
360470141003000	Brooklyn	20130701011904	68.15150813	3.937724	d
360470141003002	Brooklyn	20130701024338	4.784768563	4.150106	d
360470142001013	Brooklyn	20130701021875	48.882997	1.022976	d
360470143001003	Brooklyn	20130701008460	0	3.423426	d
360470143001003	Brooklyn	20130701025389	11.49846674	3.423426	d
360470143003001	Brooklyn	20130701024018	0	3.223909	d
360470145001000	Brooklyn	20130701000956	50.92610064	4.250805	d
360470145001001	Brooklyn	20130701025555	0	3.435442	d
360470145001002	Brooklyn	20130701003321	0	3.453553	d
360470145003000	Brooklyn	20130701010482	0	3.451307	d
360470145003000	Brooklyn	20130701025513	0	3.451307	d
360470145004002	Brooklyn	20130701026462	31.38320269	3.747616	d
360470149002002	Brooklyn	20130701000366	8.865883083	5.122394	d
360470149004001	Brooklyn	20130701023636	0	3.791461	d
360470149004002	Brooklyn	20130701013304	0	4.642752	d
360470151001001	Brooklyn	20130701029807	0	4.751788	d
360470151002000	Brooklyn	20130701011362	37.84406151	6.019804	d
360470151002001	Brooklyn	20130701007305	30.30885504	6.205833	d
360470151003001	Brooklyn	20130701028903	0	4.700679	d
360470151004000	Brooklyn	20130701013812	0	4.404637	d
360470151004000	Brooklyn	20130701024547	0	4.404637	d
360470153001000	Brooklyn	20130701000123	0	6.171766	d
360470153001000	Brooklyn	20130701025392	37.26168	6.171766	d
360470153001001	Brooklyn	20130701011951	0	20.981079	d
360470153001001	Brooklyn	20130701013851	0	20.981079	d
360470153003000	Brooklyn	20130701025901	0	4.915625	d
360470153004001	Brooklyn	20130701030180	0	5.42175	d
360470155003000	Brooklyn	20130701000364	35.11167429	5.854611	d
360470155003000	Brooklyn	20130701023124	4.105404361	5.854611	d
360470155003000	Brooklyn	20130701028451	18.91506622	5.854611	d
360470155003001	Brooklyn	20130701014151	0	5.352883	d
360470155003001	Brooklyn	20130701022377	98.63493944	5.352883	d
360470155004001	Brooklyn	20130701029551	0	11.002274	d
360470157001000	Brooklyn	20130701008639	0	7.298319	d
360470157001000	Brooklyn	20130701028480	0	7.298319	d
360470157003001	Brooklyn	20130701026828	3.284367996	4.935755	d
360470157003002	Brooklyn	20130701014067	25.16469382	5.455006	d
360470157003002	Brooklyn	20130701027587	16.94873773	5.455006	d
360470159001000	Brooklyn	20130701023317	0	9.880776	d
360470159001005	Brooklyn	20130701002815	5.724863505	0.00948	d
360470159001008	Brooklyn	20130701011199	66.81869011	10.732703	d
360470159001008	Brooklyn	20130701012021	29.8753245	10.732703	d
360470159002001	Brooklyn	20130701001404	3.594947764	5.774592	d
360470159002001	Brooklyn	20130701030192	0	5.774592	d
360470159002001	Brooklyn	20130701040522	116.8394559	5.774592	d
360470159003001	Brooklyn	20130701004301	0	5.829377	d
360470159003001	Brooklyn	20130701011470	6.288489912	5.829377	d
360470159005000	Brooklyn	20130701001871	0	5.810777	d
360470161001001	Brooklyn	20130701014635	0	8.054515	d
360470161001001	Brooklyn	20130701041433	0	8.054515	d
360470161002001	Brooklyn	20130701007709	0	4.806595	d
360470161002001	Brooklyn	20130701010801	37.38242339	4.806595	d
360470161002001	Brooklyn	20130701025641	18.08559623	4.806595	d
360470161003001	Brooklyn	20130701000012	0	4.340641	d
360470161003002	Brooklyn	20130701012612	12.90626158	6.208681	d
360470161003004	Brooklyn	20130701003694	0	3.756939	d
360470162002003	Brooklyn	20130701000271	0	3.215611	d
360470163001001	Brooklyn	20130701014103	0	1.293775	d
360470163002000	Brooklyn	20130701006909	0	3.677409	d
360470163002000	Brooklyn	20130701024360	0	3.677409	d
360470163002000	Brooklyn	20130701025781	0	3.677409	d
360470163002001	Brooklyn	20130701006504	2.183470167	3.975558	d
360470163003000	Brooklyn	20130701001576	0	5.359703	d
360470163003000	Brooklyn	20130701026084	0	5.359703	d
360470163003001	Brooklyn	20130701002185	77.60764084	6.35256	d
360470163003001	Brooklyn	20130701004709	47.51209466	6.35256	d
360470163003001	Brooklyn	20130701013601	0	6.35256	d
360470165001001	Brooklyn	20130701013846	0	7.788361	d
360470165004001	Brooklyn	20130701028898	0	6.16045	d
360470167002001	Brooklyn	20130701011011	0	4.820584	d
360470167002001	Brooklyn	20130701020702	0	4.820584	d
360470167004001	Brooklyn	20130701020410	0	5.1046	d
360470167004001	Brooklyn	20130701024062	0	5.1046	d
360470167004002	Brooklyn	20130701003147	30.71689721	5.152444	d
360470167004002	Brooklyn	20130701012575	16.04169464	5.152444	d
360470167004002	Brooklyn	20130701022485	0	5.152444	d
360470168001005	Brooklyn	20130701010012	0	1.77311	d
360470169001000	Brooklyn	20130701000378	0.72140218	5.22849	d
360470169003000	Brooklyn	20130701021657	0	3.839103	d
360470169005001	Brooklyn	20130701000064	0	3.120014	d
360470171001001	Brooklyn	20130701014996	0	3.916681	d
360470174001002	Brooklyn	20130701018352	0	1.337656	d
360470177001000	Brooklyn	20130701025566	0	1.941553	d
360470177001000	Brooklyn	20130701030539	22.80466158	1.941553	d
360470177001000	Brooklyn	20130701045103	5.252040846	1.941553	d
360470177001001	Brooklyn	20130701000015	0	0.325361	d
360470177001016	Brooklyn	20130701028466	0	0.006891	d
360470177001017	Brooklyn	20130701014159	0	0.053679	d
360470179002000	Brooklyn	20130701023611	0	2.752058	d
360470179002004	Brooklyn	20130701030327	0	0.798085	d
360470179003001	Brooklyn	20130701021483	4.765900277	4.703519	d
360470181001000	Brooklyn	20130701000268	0	4.539072	d
360470181001000	Brooklyn	20130701004711	0	4.539072	d
360470181002000	Brooklyn	20130701013308	0	5.300312	d
360470181002001	Brooklyn	20130701003742	11.20089298	6.24551	d
360470181002001	Brooklyn	20130701007159	0	6.24551	d
360470181002001	Brooklyn	20130701014017	20.00979575	6.24551	d
360470181003000	Brooklyn	20130701014094	0	7.313093	d
360470181003000	Brooklyn	20130701025610	0	7.313093	d
360470181003002	Brooklyn	20130701005232	0	4.215584	d
360470181003002	Brooklyn	20130701010091	0	4.215584	d
360470181004002	Brooklyn	20130701013144	0	6.359118	d
360470181004002	Brooklyn	20130701015208	0	6.359118	d
360470183001000	Brooklyn	20130701014628	0	9.536215	d
360470183002000	Brooklyn	20130701021912	0	4.557883	d
360470183002001	Brooklyn	20130701000033	0	5.420485	d
360470183003001	Brooklyn	20130701021687	16.36545452	5.703669	d
360470185011002	Brooklyn	20130701020529	0	4.072073	d
360470187001006	Brooklyn	20130701009625	0	3.436474	d
360470187001006	Brooklyn	20130701013974	12.0911902	3.436474	d
360470187001006	Brooklyn	20130701023790	0	3.436474	d
360470190003000	Brooklyn	20130701044077	38.37900967	3.317468	d
360470190003002	Brooklyn	20130701009381	0	2.919858	d
360470191002006	Brooklyn	20130701013237	0	2.864567	d
360470191003006	Brooklyn	20130701007276	79.2737618	4.184421	d
360470191003006	Brooklyn	20130701007975	0	4.184421	d
360470191003007	Brooklyn	20130701026838	0	3.624183	d
360470193001002	Brooklyn	20130701000398	0	8.619355	d
360470193001002	Brooklyn	20130701023798	22.12504583	8.619355	d
360470193002000	Brooklyn	20130701000663	8.796434887	5.368351	d
360470193002000	Brooklyn	20130701026403	0	5.368351	d
360470193003001	Brooklyn	20130701030407	0	4.938643	d
360470193004000	Brooklyn	20130701029448	31.58324688	5.102245	d
360470194001000	Brooklyn	20130701020210	7.864413325	3.27423	d
360470195002000	Brooklyn	20130701025839	0	4.271371	d
360470195003001	Brooklyn	20130701025158	0	4.827385	d
360470195004000	Brooklyn	20130701012768	23.92044206	5.711747	d
360470195004000	Brooklyn	20130701023577	0	5.711747	d
360470195004000	Brooklyn	20130701030613	0	5.711747	d
360470195004000	Brooklyn	20130701042464	0	5.711747	d
360470195004001	Brooklyn	20130701013845	0	3.733905	d
360470197002001	Brooklyn	20130701017892	0	5.52548	d
360470197002001	Brooklyn	20130701021524	0	5.52548	d
360470197003000	Brooklyn	20130701006689	0	3.803501	d
360470197003002	Brooklyn	20130701026091	0	4.713217	d
360470197004001	Brooklyn	20130701005413	0	4.23969	d
360470198001002	Brooklyn	20130701013306	0	2.943726	d
360470199001000	Brooklyn	20130701001132	11.78704943	3.339685	d
360470199001000	Brooklyn	20130701045893	69.37840057	3.339685	d
360470199001001	Brooklyn	20130701014726	11.43410665	5.011015	d
360470199002002	Brooklyn	20130701023981	75.62994354	5.630426	d
360470199003002	Brooklyn	20130701000466	15.53448993	4.320389	d
360470199004000	Brooklyn	20130701009506	18.65255813	5.127113	d
360470199004000	Brooklyn	20130701017766	0	5.127113	d
360470199004001	Brooklyn	20130701014345	0	4.463942	d
360470200002001	Brooklyn	20130701042589	0.1849571291	2.675711	d
360470201001000	Brooklyn	20130701006859	0	4.566151	d
360470201001000	Brooklyn	20130701025649	0	4.566151	d
360470201001001	Brooklyn	20130701000842	29.97554386	3.779842	d
360470201001001	Brooklyn	20130701027146	0	3.779842	d
360470201002001	Brooklyn	20130701027081	5.495293367	5.900108	d
360470201003001	Brooklyn	20130701002223	0	6.878372	d
360470201003001	Brooklyn	20130701025841	3.018324396	6.878372	d
360470201004000	Brooklyn	20130701010229	42.73892755	3.69628	d
360470203001000	Brooklyn	20130701026029	2.057465778	3.951648	d
360470203001002	Brooklyn	20130701022077	46.96034625	6.318253	d
360470203001003	Brooklyn	20130701006131	2.029927661	2.953331	d
360470203001003	Brooklyn	20130701030521	0	2.953331	d
360470203002000	Brooklyn	20130701013440	0	3.031368	d
360470203002000	Brooklyn	20130701016501	29.65769071	3.031368	d
360470203002001	Brooklyn	20130701001587	0	4.800536	d
360470205001002	Brooklyn	20130701000088	0	4.480755	d
360470205001002	Brooklyn	20130701018876	0	4.480755	d
360470205002001	Brooklyn	20130701000638	79.14915538	4.805056	d
360470205002002	Brooklyn	20130701001994	0	4.092603	d
360470205002002	Brooklyn	20130701012241	12.46997834	4.092603	d
360470205002002	Brooklyn	20130701027004	42.8568038	4.092603	d
360470206001001	Brooklyn	20130701006712	37.09594136	4.000274	d
360470206002000	Brooklyn	20130701025508	0	2.851779	d
360470207001000	Brooklyn	20130701025449	0	3.999549	d
360470207001001	Brooklyn	20130701023352	0	5.888659	d
360470207001001	Brooklyn	20130701029294	0.6382637885	5.888659	d
360470207002001	Brooklyn	20130701005181	41.4839533	10.18805	d
360470207003000	Brooklyn	20130701025316	0	4.99477	d
360470207003000	Brooklyn	20130701025326	0	4.99477	d
360470211002003	Brooklyn	20130701042827	0	3.84994	d
360470213003002	Brooklyn	20130701029383	0	5.296407	d
360470215002000	Brooklyn	20130701009640	0	5.554174	d
360470215002000	Brooklyn	20130701013014	0	5.554174	d
360470215002000	Brooklyn	20130701013024	18.79930814	5.554174	d
360470215003000	Brooklyn	20130701007153	33.37386095	7.289709	d
360470215003000	Brooklyn	20130701026120	0	7.289709	d
360470215004000	Brooklyn	20130701013669	94.92232335	10.749665	d
360470217001003	Brooklyn	20130701011007	350.7155438	3.817013	d
360470217001003	Brooklyn	20130701041664	26.3278407	3.817013	d
360470217002002	Brooklyn	20130701017942	0	6.710685	d
360470217002003	Brooklyn	20130701030128	0	4.010442	d
360470219001001	Brooklyn	20130701007158	41.72415308	4.655806	d
360470219003000	Brooklyn	20130701041658	0	4.849652	d
360470221001002	Brooklyn	20130701024285	0	4.140231	d
360470221001002	Brooklyn	20130701041623	4.281076043	4.140231	d
360470221002000	Brooklyn	20130701005325	0	4.364622	d
360470221002000	Brooklyn	20130701025929	73.83184326	4.364622	d
360470221002001	Brooklyn	20130701003960	39.60809775	3.331044	d
360470221003001	Brooklyn	20130701004198	23.05487104	4.08056	d
360470227002001	Brooklyn	20130701011324	0	3.726894	d
360470227002001	Brooklyn	20130701021830	7.14089442	3.726894	d
360470227002003	Brooklyn	20130701025785	0	2.623485	d
360470227004000	Brooklyn	20130701020484	89.27794769	4.093544	d
360470227004001	Brooklyn	20130701027123	9.230505747	4.137325	d
360470229001000	Brooklyn	20130701021444	30.3018224	3.663803	d
360470229001001	Brooklyn	20130701004568	0	5.312873	d
360470229001001	Brooklyn	20130701009021	21.44537895	5.312873	d
360470229002000	Brooklyn	20130701013794	0	4.282219	d
360470229002002	Brooklyn	20130701000898	0	3.664217	d
360470229004000	Brooklyn	20130701008304	0	4.433554	d
360470229004000	Brooklyn	20130701023791	4.821414344	4.433554	d
360470229004000	Brooklyn	20130701024343	0	4.433554	d
360470229004001	Brooklyn	20130701030077	0	3.200342	d
360470231001000	Brooklyn	20130701023702	0	5.928882	d
360470231001001	Brooklyn	20130701013456	44.30016046	4.641203	d
360470233001000	Brooklyn	20130701000947	0	3.71592	d
360470233001000	Brooklyn	20130701014250	0	3.71592	d
